Timestamp,Value,Value_Classification,BTC_Closing,BTC_Volume,Hour,DayOfWeek
2022-05-14 04:00:00,9.0,Extreme Fear,30101.265625,28579868620,4,5
2022-05-14 05:00:00,9.0,Extreme Fear,30101.265625,28579868620,5,5
2022-05-14 06:00:00,9.0,Extreme Fear,30101.265625,28579868620,6,5
2022-05-14 07:00:00,9.0,Extreme Fear,30101.265625,28579868620,7,5
2022-05-14 08:00:00,9.0,Extreme Fear,30101.265625,28579868620,8,5
2022-05-14 09:00:00,9.0,Extreme Fear,30101.265625,28579868620,9,5
2022-05-14 10:00:00,9.0,Extreme Fear,30101.265625,28579868620,10,5
2022-05-14 11:00:00,9.0,Extreme Fear,30101.265625,28579868620,11,5
2022-05-14 12:00:00,9.0,Extreme Fear,30101.265625,28579868620,12,5
2022-05-14 13:00:00,9.0,Extreme Fear,30101.265625,28579868620,13,5
2022-05-14 14:00:00,9.0,Extreme Fear,30101.265625,28579868620,14,5
2022-05-14 15:00:00,9.0,Extreme Fear,30101.265625,28579868620,15,5
2022-05-14 16:00:00,9.0,Extreme Fear,30101.265625,28579868620,16,5
2022-05-14 17:00:00,9.0,Extreme Fear,30101.265625,28579868620,17,5
2022-05-14 18:00:00,9.0,Extreme Fear,30101.265625,28579868620,18,5
2022-05-14 19:00:00,9.0,Extreme Fear,30101.265625,28579868620,19,5
2022-05-14 20:00:00,9.0,Extreme Fear,30101.265625,28579868620,20,5
2022-05-14 21:00:00,9.0,Extreme Fear,30101.265625,28579868620,21,5
2022-05-14 22:00:00,9.0,Extreme Fear,30101.265625,28579868620,22,5
2022-05-14 23:00:00,9.0,Extreme Fear,30101.265625,28579868620,23,5
2022-05-15 00:00:00,10.0,Extreme Fear,31305.11328125,25835372065,0,6
2022-05-15 01:00:00,10.0,Extreme Fear,31305.11328125,25835372065,1,6
2022-05-15 02:00:00,10.0,Extreme Fear,31305.11328125,25835372065,2,6
2022-05-15 03:00:00,10.0,Extreme Fear,31305.11328125,25835372065,3,6
2022-05-15 04:00:00,10.0,Extreme Fear,31305.11328125,25835372065,4,6
2022-05-15 05:00:00,10.0,Extreme Fear,31305.11328125,25835372065,5,6
2022-05-15 06:00:00,10.0,Extreme Fear,31305.11328125,25835372065,6,6
2022-05-15 07:00:00,10.0,Extreme Fear,31305.11328125,25835372065,7,6
2022-05-15 08:00:00,10.0,Extreme Fear,31305.11328125,25835372065,8,6
2022-05-15 09:00:00,10.0,Extreme Fear,31305.11328125,25835372065,9,6
2022-05-15 10:00:00,10.0,Extreme Fear,31305.11328125,25835372065,10,6
2022-05-15 11:00:00,10.0,Extreme Fear,31305.11328125,25835372065,11,6
2022-05-15 12:00:00,10.0,Extreme Fear,31305.11328125,25835372065,12,6
2022-05-15 13:00:00,10.0,Extreme Fear,31305.11328125,25835372065,13,6
2022-05-15 14:00:00,10.0,Extreme Fear,31305.11328125,25835372065,14,6
2022-05-15 15:00:00,10.0,Extreme Fear,31305.11328125,25835372065,15,6
2022-05-15 16:00:00,10.0,Extreme Fear,31305.11328125,25835372065,16,6
2022-05-15 17:00:00,10.0,Extreme Fear,31305.11328125,25835372065,17,6
2022-05-15 18:00:00,10.0,Extreme Fear,31305.11328125,25835372065,18,6
2022-05-15 19:00:00,10.0,Extreme Fear,31305.11328125,25835372065,19,6
2022-05-15 20:00:00,10.0,Extreme Fear,31305.11328125,25835372065,20,6
2022-05-15 21:00:00,10.0,Extreme Fear,31305.11328125,25835372065,21,6
2022-05-15 22:00:00,10.0,Extreme Fear,31305.11328125,25835372065,22,6
2022-05-15 23:00:00,10.0,Extreme Fear,31305.11328125,25835372065,23,6
2022-05-16 00:00:00,14.0,Extreme Fear,29862.91796875,32613897286,0,0
2022-05-16 01:00:00,14.0,Extreme Fear,29862.91796875,32613897286,1,0
2022-05-16 02:00:00,14.0,Extreme Fear,29862.91796875,32613897286,2,0
2022-05-16 03:00:00,14.0,Extreme Fear,29862.91796875,32613897286,3,0
2022-05-16 04:00:00,14.0,Extreme Fear,29862.91796875,32613897286,4,0
2022-05-16 05:00:00,14.0,Extreme Fear,29862.91796875,32613897286,5,0
2022-05-16 06:00:00,14.0,Extreme Fear,29862.91796875,32613897286,6,0
2022-05-16 07:00:00,14.0,Extreme Fear,29862.91796875,32613897286,7,0
2022-05-16 08:00:00,14.0,Extreme Fear,29862.91796875,32613897286,8,0
2022-05-16 09:00:00,14.0,Extreme Fear,29862.91796875,32613897286,9,0
2022-05-16 10:00:00,14.0,Extreme Fear,29862.91796875,32613897286,10,0
2022-05-16 11:00:00,14.0,Extreme Fear,29862.91796875,32613897286,11,0
2022-05-16 12:00:00,14.0,Extreme Fear,29862.91796875,32613897286,12,0
2022-05-16 13:00:00,14.0,Extreme Fear,29862.91796875,32613897286,13,0
2022-05-16 14:00:00,14.0,Extreme Fear,29862.91796875,32613897286,14,0
2022-05-16 15:00:00,14.0,Extreme Fear,29862.91796875,32613897286,15,0
2022-05-16 16:00:00,14.0,Extreme Fear,29862.91796875,32613897286,16,0
2022-05-16 17:00:00,14.0,Extreme Fear,29862.91796875,32613897286,17,0
2022-05-16 18:00:00,14.0,Extreme Fear,29862.91796875,32613897286,18,0
2022-05-16 19:00:00,14.0,Extreme Fear,29862.91796875,32613897286,19,0
2022-05-16 20:00:00,14.0,Extreme Fear,29862.91796875,32613897286,20,0
2022-05-16 21:00:00,14.0,Extreme Fear,29862.91796875,32613897286,21,0
2022-05-16 22:00:00,14.0,Extreme Fear,29862.91796875,32613897286,22,0
2022-05-16 23:00:00,14.0,Extreme Fear,29862.91796875,32613897286,23,0
2022-05-17 00:00:00,8.0,Extreme Fear,30425.857421875,29101473475,0,1
2022-05-17 01:00:00,8.0,Extreme Fear,30425.857421875,29101473475,1,1
2022-05-17 02:00:00,8.0,Extreme Fear,30425.857421875,29101473475,2,1
2022-05-17 03:00:00,8.0,Extreme Fear,30425.857421875,29101473475,3,1
2022-05-17 04:00:00,8.0,Extreme Fear,30425.857421875,29101473475,4,1
2022-05-17 05:00:00,8.0,Extreme Fear,30425.857421875,29101473475,5,1
2022-05-17 06:00:00,8.0,Extreme Fear,30425.857421875,29101473475,6,1
2022-05-17 07:00:00,8.0,Extreme Fear,30425.857421875,29101473475,7,1
2022-05-17 08:00:00,8.0,Extreme Fear,30425.857421875,29101473475,8,1
2022-05-17 09:00:00,8.0,Extreme Fear,30425.857421875,29101473475,9,1
2022-05-17 10:00:00,8.0,Extreme Fear,30425.857421875,29101473475,10,1
2022-05-17 11:00:00,8.0,Extreme Fear,30425.857421875,29101473475,11,1
2022-05-17 12:00:00,8.0,Extreme Fear,30425.857421875,29101473475,12,1
2022-05-17 13:00:00,8.0,Extreme Fear,30425.857421875,29101473475,13,1
2022-05-17 14:00:00,8.0,Extreme Fear,30425.857421875,29101473475,14,1
2022-05-17 15:00:00,8.0,Extreme Fear,30425.857421875,29101473475,15,1
2022-05-17 16:00:00,8.0,Extreme Fear,30425.857421875,29101473475,16,1
2022-05-17 17:00:00,8.0,Extreme Fear,30425.857421875,29101473475,17,1
2022-05-17 18:00:00,8.0,Extreme Fear,30425.857421875,29101473475,18,1
2022-05-17 19:00:00,8.0,Extreme Fear,30425.857421875,29101473475,19,1
2022-05-17 20:00:00,8.0,Extreme Fear,30425.857421875,29101473475,20,1
2022-05-17 21:00:00,8.0,Extreme Fear,30425.857421875,29101473475,21,1
2022-05-17 22:00:00,8.0,Extreme Fear,30425.857421875,29101473475,22,1
2022-05-17 23:00:00,8.0,Extreme Fear,30425.857421875,29101473475,23,1
2022-05-18 00:00:00,12.0,Extreme Fear,28720.271484375,31285268319,0,2
2022-05-18 01:00:00,12.0,Extreme Fear,28720.271484375,31285268319,1,2
2022-05-18 02:00:00,12.0,Extreme Fear,28720.271484375,31285268319,2,2
2022-05-18 03:00:00,12.0,Extreme Fear,28720.271484375,31285268319,3,2
2022-05-18 04:00:00,12.0,Extreme Fear,28720.271484375,31285268319,4,2
2022-05-18 05:00:00,12.0,Extreme Fear,28720.271484375,31285268319,5,2
2022-05-18 06:00:00,12.0,Extreme Fear,28720.271484375,31285268319,6,2
2022-05-18 07:00:00,12.0,Extreme Fear,28720.271484375,31285268319,7,2
2022-05-18 08:00:00,12.0,Extreme Fear,28720.271484375,31285268319,8,2
2022-05-18 09:00:00,12.0,Extreme Fear,28720.271484375,31285268319,9,2
2022-05-18 10:00:00,12.0,Extreme Fear,28720.271484375,31285268319,10,2
2022-05-18 11:00:00,12.0,Extreme Fear,28720.271484375,31285268319,11,2
2022-05-18 12:00:00,12.0,Extreme Fear,28720.271484375,31285268319,12,2
2022-05-18 13:00:00,12.0,Extreme Fear,28720.271484375,31285268319,13,2
2022-05-18 14:00:00,12.0,Extreme Fear,28720.271484375,31285268319,14,2
2022-05-18 15:00:00,12.0,Extreme Fear,28720.271484375,31285268319,15,2
2022-05-18 16:00:00,12.0,Extreme Fear,28720.271484375,31285268319,16,2
2022-05-18 17:00:00,12.0,Extreme Fear,28720.271484375,31285268319,17,2
2022-05-18 18:00:00,12.0,Extreme Fear,28720.271484375,31285268319,18,2
2022-05-18 19:00:00,12.0,Extreme Fear,28720.271484375,31285268319,19,2
2022-05-18 20:00:00,12.0,Extreme Fear,28720.271484375,31285268319,20,2
2022-05-18 21:00:00,12.0,Extreme Fear,28720.271484375,31285268319,21,2
2022-05-18 22:00:00,12.0,Extreme Fear,28720.271484375,31285268319,22,2
2022-05-18 23:00:00,12.0,Extreme Fear,28720.271484375,31285268319,23,2
2022-05-19 00:00:00,13.0,Extreme Fear,30314.333984375,33773447707,0,3
2022-05-19 01:00:00,13.0,Extreme Fear,30314.333984375,33773447707,1,3
2022-05-19 02:00:00,13.0,Extreme Fear,30314.333984375,33773447707,2,3
2022-05-19 03:00:00,13.0,Extreme Fear,30314.333984375,33773447707,3,3
2022-05-19 04:00:00,13.0,Extreme Fear,30314.333984375,33773447707,4,3
2022-05-19 05:00:00,13.0,Extreme Fear,30314.333984375,33773447707,5,3
2022-05-19 06:00:00,13.0,Extreme Fear,30314.333984375,33773447707,6,3
2022-05-19 07:00:00,13.0,Extreme Fear,30314.333984375,33773447707,7,3
2022-05-19 08:00:00,13.0,Extreme Fear,30314.333984375,33773447707,8,3
2022-05-19 09:00:00,13.0,Extreme Fear,30314.333984375,33773447707,9,3
2022-05-19 10:00:00,13.0,Extreme Fear,30314.333984375,33773447707,10,3
2022-05-19 11:00:00,13.0,Extreme Fear,30314.333984375,33773447707,11,3
2022-05-19 12:00:00,13.0,Extreme Fear,30314.333984375,33773447707,12,3
2022-05-19 13:00:00,13.0,Extreme Fear,30314.333984375,33773447707,13,3
2022-05-19 14:00:00,13.0,Extreme Fear,30314.333984375,33773447707,14,3
2022-05-19 15:00:00,13.0,Extreme Fear,30314.333984375,33773447707,15,3
2022-05-19 16:00:00,13.0,Extreme Fear,30314.333984375,33773447707,16,3
2022-05-19 17:00:00,13.0,Extreme Fear,30314.333984375,33773447707,17,3
2022-05-19 18:00:00,13.0,Extreme Fear,30314.333984375,33773447707,18,3
2022-05-19 19:00:00,13.0,Extreme Fear,30314.333984375,33773447707,19,3
2022-05-19 20:00:00,13.0,Extreme Fear,30314.333984375,33773447707,20,3
2022-05-19 21:00:00,13.0,Extreme Fear,30314.333984375,33773447707,21,3
2022-05-19 22:00:00,13.0,Extreme Fear,30314.333984375,33773447707,22,3
2022-05-19 23:00:00,13.0,Extreme Fear,30314.333984375,33773447707,23,3
2022-05-20 00:00:00,13.0,Extreme Fear,29200.740234375,30749382605,0,4
2022-05-20 01:00:00,13.0,Extreme Fear,29200.740234375,30749382605,1,4
2022-05-20 02:00:00,13.0,Extreme Fear,29200.740234375,30749382605,2,4
2022-05-20 03:00:00,13.0,Extreme Fear,29200.740234375,30749382605,3,4
2022-05-20 04:00:00,13.0,Extreme Fear,29200.740234375,30749382605,4,4
2022-05-20 05:00:00,13.0,Extreme Fear,29200.740234375,30749382605,5,4
2022-05-20 06:00:00,13.0,Extreme Fear,29200.740234375,30749382605,6,4
2022-05-20 07:00:00,13.0,Extreme Fear,29200.740234375,30749382605,7,4
2022-05-20 08:00:00,13.0,Extreme Fear,29200.740234375,30749382605,8,4
2022-05-20 09:00:00,13.0,Extreme Fear,29200.740234375,30749382605,9,4
2022-05-20 10:00:00,13.0,Extreme Fear,29200.740234375,30749382605,10,4
2022-05-20 11:00:00,13.0,Extreme Fear,29200.740234375,30749382605,11,4
2022-05-20 12:00:00,13.0,Extreme Fear,29200.740234375,30749382605,12,4
2022-05-20 13:00:00,13.0,Extreme Fear,29200.740234375,30749382605,13,4
2022-05-20 14:00:00,13.0,Extreme Fear,29200.740234375,30749382605,14,4
2022-05-20 15:00:00,13.0,Extreme Fear,29200.740234375,30749382605,15,4
2022-05-20 16:00:00,13.0,Extreme Fear,29200.740234375,30749382605,16,4
2022-05-20 17:00:00,13.0,Extreme Fear,29200.740234375,30749382605,17,4
2022-05-20 18:00:00,13.0,Extreme Fear,29200.740234375,30749382605,18,4
2022-05-20 19:00:00,13.0,Extreme Fear,29200.740234375,30749382605,19,4
2022-05-20 20:00:00,13.0,Extreme Fear,29200.740234375,30749382605,20,4
2022-05-20 21:00:00,13.0,Extreme Fear,29200.740234375,30749382605,21,4
2022-05-20 22:00:00,13.0,Extreme Fear,29200.740234375,30749382605,22,4
2022-05-20 23:00:00,13.0,Extreme Fear,29200.740234375,30749382605,23,4
2022-05-21 00:00:00,13.0,Extreme Fear,29432.2265625,17274840442,0,5
2022-05-21 01:00:00,13.0,Extreme Fear,29432.2265625,17274840442,1,5
2022-05-21 02:00:00,13.0,Extreme Fear,29432.2265625,17274840442,2,5
2022-05-21 03:00:00,13.0,Extreme Fear,29432.2265625,17274840442,3,5
2022-05-21 04:00:00,13.0,Extreme Fear,29432.2265625,17274840442,4,5
2022-05-21 05:00:00,13.0,Extreme Fear,29432.2265625,17274840442,5,5
2022-05-21 06:00:00,13.0,Extreme Fear,29432.2265625,17274840442,6,5
2022-05-21 07:00:00,13.0,Extreme Fear,29432.2265625,17274840442,7,5
2022-05-21 08:00:00,13.0,Extreme Fear,29432.2265625,17274840442,8,5
2022-05-21 09:00:00,13.0,Extreme Fear,29432.2265625,17274840442,9,5
2022-05-21 10:00:00,13.0,Extreme Fear,29432.2265625,17274840442,10,5
2022-05-21 11:00:00,13.0,Extreme Fear,29432.2265625,17274840442,11,5
2022-05-21 12:00:00,13.0,Extreme Fear,29432.2265625,17274840442,12,5
2022-05-21 13:00:00,13.0,Extreme Fear,29432.2265625,17274840442,13,5
2022-05-21 14:00:00,13.0,Extreme Fear,29432.2265625,17274840442,14,5
2022-05-21 15:00:00,13.0,Extreme Fear,29432.2265625,17274840442,15,5
2022-05-21 16:00:00,13.0,Extreme Fear,29432.2265625,17274840442,16,5
2022-05-21 17:00:00,13.0,Extreme Fear,29432.2265625,17274840442,17,5
2022-05-21 18:00:00,13.0,Extreme Fear,29432.2265625,17274840442,18,5
2022-05-21 19:00:00,13.0,Extreme Fear,29432.2265625,17274840442,19,5
2022-05-21 20:00:00,13.0,Extreme Fear,29432.2265625,17274840442,20,5
2022-05-21 21:00:00,13.0,Extreme Fear,29432.2265625,17274840442,21,5
2022-05-21 22:00:00,13.0,Extreme Fear,29432.2265625,17274840442,22,5
2022-05-21 23:00:00,13.0,Extreme Fear,29432.2265625,17274840442,23,5
2022-05-22 00:00:00,14.0,Extreme Fear,30323.72265625,21631532270,0,6
2022-05-22 01:00:00,14.0,Extreme Fear,30323.72265625,21631532270,1,6
2022-05-22 02:00:00,14.0,Extreme Fear,30323.72265625,21631532270,2,6
2022-05-22 03:00:00,14.0,Extreme Fear,30323.72265625,21631532270,3,6
2022-05-22 04:00:00,14.0,Extreme Fear,30323.72265625,21631532270,4,6
2022-05-22 05:00:00,14.0,Extreme Fear,30323.72265625,21631532270,5,6
2022-05-22 06:00:00,14.0,Extreme Fear,30323.72265625,21631532270,6,6
2022-05-22 07:00:00,14.0,Extreme Fear,30323.72265625,21631532270,7,6
2022-05-22 08:00:00,14.0,Extreme Fear,30323.72265625,21631532270,8,6
2022-05-22 09:00:00,14.0,Extreme Fear,30323.72265625,21631532270,9,6
2022-05-22 10:00:00,14.0,Extreme Fear,30323.72265625,21631532270,10,6
2022-05-22 11:00:00,14.0,Extreme Fear,30323.72265625,21631532270,11,6
2022-05-22 12:00:00,14.0,Extreme Fear,30323.72265625,21631532270,12,6
2022-05-22 13:00:00,14.0,Extreme Fear,30323.72265625,21631532270,13,6
2022-05-22 14:00:00,14.0,Extreme Fear,30323.72265625,21631532270,14,6
2022-05-22 15:00:00,14.0,Extreme Fear,30323.72265625,21631532270,15,6
2022-05-22 16:00:00,14.0,Extreme Fear,30323.72265625,21631532270,16,6
2022-05-22 17:00:00,14.0,Extreme Fear,30323.72265625,21631532270,17,6
2022-05-22 18:00:00,14.0,Extreme Fear,30323.72265625,21631532270,18,6
2022-05-22 19:00:00,14.0,Extreme Fear,30323.72265625,21631532270,19,6
2022-05-22 20:00:00,14.0,Extreme Fear,30323.72265625,21631532270,20,6
2022-05-22 21:00:00,14.0,Extreme Fear,30323.72265625,21631532270,21,6
2022-05-22 22:00:00,14.0,Extreme Fear,30323.72265625,21631532270,22,6
2022-05-22 23:00:00,14.0,Extreme Fear,30323.72265625,21631532270,23,6
2022-05-23 00:00:00,10.0,Extreme Fear,29098.91015625,31483454557,0,0
2022-05-23 01:00:00,10.0,Extreme Fear,29098.91015625,31483454557,1,0
2022-05-23 02:00:00,10.0,Extreme Fear,29098.91015625,31483454557,2,0
2022-05-23 03:00:00,10.0,Extreme Fear,29098.91015625,31483454557,3,0
2022-05-23 04:00:00,10.0,Extreme Fear,29098.91015625,31483454557,4,0
2022-05-23 05:00:00,10.0,Extreme Fear,29098.91015625,31483454557,5,0
2022-05-23 06:00:00,10.0,Extreme Fear,29098.91015625,31483454557,6,0
2022-05-23 07:00:00,10.0,Extreme Fear,29098.91015625,31483454557,7,0
2022-05-23 08:00:00,10.0,Extreme Fear,29098.91015625,31483454557,8,0
2022-05-23 09:00:00,10.0,Extreme Fear,29098.91015625,31483454557,9,0
2022-05-23 10:00:00,10.0,Extreme Fear,29098.91015625,31483454557,10,0
2022-05-23 11:00:00,10.0,Extreme Fear,29098.91015625,31483454557,11,0
2022-05-23 12:00:00,10.0,Extreme Fear,29098.91015625,31483454557,12,0
2022-05-23 13:00:00,10.0,Extreme Fear,29098.91015625,31483454557,13,0
2022-05-23 14:00:00,10.0,Extreme Fear,29098.91015625,31483454557,14,0
2022-05-23 15:00:00,10.0,Extreme Fear,29098.91015625,31483454557,15,0
2022-05-23 16:00:00,10.0,Extreme Fear,29098.91015625,31483454557,16,0
2022-05-23 17:00:00,10.0,Extreme Fear,29098.91015625,31483454557,17,0
2022-05-23 18:00:00,10.0,Extreme Fear,29098.91015625,31483454557,18,0
2022-05-23 19:00:00,10.0,Extreme Fear,29098.91015625,31483454557,19,0
2022-05-23 20:00:00,10.0,Extreme Fear,29098.91015625,31483454557,20,0
2022-05-23 21:00:00,10.0,Extreme Fear,29098.91015625,31483454557,21,0
2022-05-23 22:00:00,10.0,Extreme Fear,29098.91015625,31483454557,22,0
2022-05-23 23:00:00,10.0,Extreme Fear,29098.91015625,31483454557,23,0
2022-05-24 00:00:00,12.0,Extreme Fear,29655.5859375,26616506245,0,1
2022-05-24 01:00:00,12.0,Extreme Fear,29655.5859375,26616506245,1,1
2022-05-24 02:00:00,12.0,Extreme Fear,29655.5859375,26616506245,2,1
2022-05-24 03:00:00,12.0,Extreme Fear,29655.5859375,26616506245,3,1
2022-05-24 04:00:00,12.0,Extreme Fear,29655.5859375,26616506245,4,1
2022-05-24 05:00:00,12.0,Extreme Fear,29655.5859375,26616506245,5,1
2022-05-24 06:00:00,12.0,Extreme Fear,29655.5859375,26616506245,6,1
2022-05-24 07:00:00,12.0,Extreme Fear,29655.5859375,26616506245,7,1
2022-05-24 08:00:00,12.0,Extreme Fear,29655.5859375,26616506245,8,1
2022-05-24 09:00:00,12.0,Extreme Fear,29655.5859375,26616506245,9,1
2022-05-24 10:00:00,12.0,Extreme Fear,29655.5859375,26616506245,10,1
2022-05-24 11:00:00,12.0,Extreme Fear,29655.5859375,26616506245,11,1
2022-05-24 12:00:00,12.0,Extreme Fear,29655.5859375,26616506245,12,1
2022-05-24 13:00:00,12.0,Extreme Fear,29655.5859375,26616506245,13,1
2022-05-24 14:00:00,12.0,Extreme Fear,29655.5859375,26616506245,14,1
2022-05-24 15:00:00,12.0,Extreme Fear,29655.5859375,26616506245,15,1
2022-05-24 16:00:00,12.0,Extreme Fear,29655.5859375,26616506245,16,1
2022-05-24 17:00:00,12.0,Extreme Fear,29655.5859375,26616506245,17,1
2022-05-24 18:00:00,12.0,Extreme Fear,29655.5859375,26616506245,18,1
2022-05-24 19:00:00,12.0,Extreme Fear,29655.5859375,26616506245,19,1
2022-05-24 20:00:00,12.0,Extreme Fear,29655.5859375,26616506245,20,1
2022-05-24 21:00:00,12.0,Extreme Fear,29655.5859375,26616506245,21,1
2022-05-24 22:00:00,12.0,Extreme Fear,29655.5859375,26616506245,22,1
2022-05-24 23:00:00,12.0,Extreme Fear,29655.5859375,26616506245,23,1
2022-05-25 00:00:00,11.0,Extreme Fear,29562.361328125,27525063551,0,2
2022-05-25 01:00:00,11.0,Extreme Fear,29562.361328125,27525063551,1,2
2022-05-25 02:00:00,11.0,Extreme Fear,29562.361328125,27525063551,2,2
2022-05-25 03:00:00,11.0,Extreme Fear,29562.361328125,27525063551,3,2
2022-05-25 04:00:00,11.0,Extreme Fear,29562.361328125,27525063551,4,2
2022-05-25 05:00:00,11.0,Extreme Fear,29562.361328125,27525063551,5,2
2022-05-25 06:00:00,11.0,Extreme Fear,29562.361328125,27525063551,6,2
2022-05-25 07:00:00,11.0,Extreme Fear,29562.361328125,27525063551,7,2
2022-05-25 08:00:00,11.0,Extreme Fear,29562.361328125,27525063551,8,2
2022-05-25 09:00:00,11.0,Extreme Fear,29562.361328125,27525063551,9,2
2022-05-25 10:00:00,11.0,Extreme Fear,29562.361328125,27525063551,10,2
2022-05-25 11:00:00,11.0,Extreme Fear,29562.361328125,27525063551,11,2
2022-05-25 12:00:00,11.0,Extreme Fear,29562.361328125,27525063551,12,2
2022-05-25 13:00:00,11.0,Extreme Fear,29562.361328125,27525063551,13,2
2022-05-25 14:00:00,11.0,Extreme Fear,29562.361328125,27525063551,14,2
2022-05-25 15:00:00,11.0,Extreme Fear,29562.361328125,27525063551,15,2
2022-05-25 16:00:00,11.0,Extreme Fear,29562.361328125,27525063551,16,2
2022-05-25 17:00:00,11.0,Extreme Fear,29562.361328125,27525063551,17,2
2022-05-25 18:00:00,11.0,Extreme Fear,29562.361328125,27525063551,18,2
2022-05-25 19:00:00,11.0,Extreme Fear,29562.361328125,27525063551,19,2
2022-05-25 20:00:00,11.0,Extreme Fear,29562.361328125,27525063551,20,2
2022-05-25 21:00:00,11.0,Extreme Fear,29562.361328125,27525063551,21,2
2022-05-25 22:00:00,11.0,Extreme Fear,29562.361328125,27525063551,22,2
2022-05-25 23:00:00,11.0,Extreme Fear,29562.361328125,27525063551,23,2
2022-05-26 00:00:00,12.0,Extreme Fear,29267.224609375,36774325352,0,3
2022-05-26 01:00:00,12.0,Extreme Fear,29267.224609375,36774325352,1,3
2022-05-26 02:00:00,12.0,Extreme Fear,29267.224609375,36774325352,2,3
2022-05-26 03:00:00,12.0,Extreme Fear,29267.224609375,36774325352,3,3
2022-05-26 04:00:00,12.0,Extreme Fear,29267.224609375,36774325352,4,3
2022-05-26 05:00:00,12.0,Extreme Fear,29267.224609375,36774325352,5,3
2022-05-26 06:00:00,12.0,Extreme Fear,29267.224609375,36774325352,6,3
2022-05-26 07:00:00,12.0,Extreme Fear,29267.224609375,36774325352,7,3
2022-05-26 08:00:00,12.0,Extreme Fear,29267.224609375,36774325352,8,3
2022-05-26 09:00:00,12.0,Extreme Fear,29267.224609375,36774325352,9,3
2022-05-26 10:00:00,12.0,Extreme Fear,29267.224609375,36774325352,10,3
2022-05-26 11:00:00,12.0,Extreme Fear,29267.224609375,36774325352,11,3
2022-05-26 12:00:00,12.0,Extreme Fear,29267.224609375,36774325352,12,3
2022-05-26 13:00:00,12.0,Extreme Fear,29267.224609375,36774325352,13,3
2022-05-26 14:00:00,12.0,Extreme Fear,29267.224609375,36774325352,14,3
2022-05-26 15:00:00,12.0,Extreme Fear,29267.224609375,36774325352,15,3
2022-05-26 16:00:00,12.0,Extreme Fear,29267.224609375,36774325352,16,3
2022-05-26 17:00:00,12.0,Extreme Fear,29267.224609375,36774325352,17,3
2022-05-26 18:00:00,12.0,Extreme Fear,29267.224609375,36774325352,18,3
2022-05-26 19:00:00,12.0,Extreme Fear,29267.224609375,36774325352,19,3
2022-05-26 20:00:00,12.0,Extreme Fear,29267.224609375,36774325352,20,3
2022-05-26 21:00:00,12.0,Extreme Fear,29267.224609375,36774325352,21,3
2022-05-26 22:00:00,12.0,Extreme Fear,29267.224609375,36774325352,22,3
2022-05-26 23:00:00,12.0,Extreme Fear,29267.224609375,36774325352,23,3
2022-05-27 00:00:00,12.0,Extreme Fear,28627.57421875,36582005748,0,4
2022-05-27 01:00:00,12.0,Extreme Fear,28627.57421875,36582005748,1,4
2022-05-27 02:00:00,12.0,Extreme Fear,28627.57421875,36582005748,2,4
2022-05-27 03:00:00,12.0,Extreme Fear,28627.57421875,36582005748,3,4
2022-05-27 04:00:00,12.0,Extreme Fear,28627.57421875,36582005748,4,4
2022-05-27 05:00:00,12.0,Extreme Fear,28627.57421875,36582005748,5,4
2022-05-27 06:00:00,12.0,Extreme Fear,28627.57421875,36582005748,6,4
2022-05-27 07:00:00,12.0,Extreme Fear,28627.57421875,36582005748,7,4
2022-05-27 08:00:00,12.0,Extreme Fear,28627.57421875,36582005748,8,4
2022-05-27 09:00:00,12.0,Extreme Fear,28627.57421875,36582005748,9,4
2022-05-27 10:00:00,12.0,Extreme Fear,28627.57421875,36582005748,10,4
2022-05-27 11:00:00,12.0,Extreme Fear,28627.57421875,36582005748,11,4
2022-05-27 12:00:00,12.0,Extreme Fear,28627.57421875,36582005748,12,4
2022-05-27 13:00:00,12.0,Extreme Fear,28627.57421875,36582005748,13,4
2022-05-27 14:00:00,12.0,Extreme Fear,28627.57421875,36582005748,14,4
2022-05-27 15:00:00,12.0,Extreme Fear,28627.57421875,36582005748,15,4
2022-05-27 16:00:00,12.0,Extreme Fear,28627.57421875,36582005748,16,4
2022-05-27 17:00:00,12.0,Extreme Fear,28627.57421875,36582005748,17,4
2022-05-27 18:00:00,12.0,Extreme Fear,28627.57421875,36582005748,18,4
2022-05-27 19:00:00,12.0,Extreme Fear,28627.57421875,36582005748,19,4
2022-05-27 20:00:00,12.0,Extreme Fear,28627.57421875,36582005748,20,4
2022-05-27 21:00:00,12.0,Extreme Fear,28627.57421875,36582005748,21,4
2022-05-27 22:00:00,12.0,Extreme Fear,28627.57421875,36582005748,22,4
2022-05-27 23:00:00,12.0,Extreme Fear,28627.57421875,36582005748,23,4
2022-05-28 00:00:00,13.0,Extreme Fear,28814.900390625,35519577634,0,5
2022-05-28 01:00:00,13.0,Extreme Fear,28814.900390625,35519577634,1,5
2022-05-28 02:00:00,13.0,Extreme Fear,28814.900390625,35519577634,2,5
2022-05-28 03:00:00,13.0,Extreme Fear,28814.900390625,35519577634,3,5
2022-05-28 04:00:00,13.0,Extreme Fear,28814.900390625,35519577634,4,5
2022-05-28 05:00:00,13.0,Extreme Fear,28814.900390625,35519577634,5,5
2022-05-28 06:00:00,13.0,Extreme Fear,28814.900390625,35519577634,6,5
2022-05-28 07:00:00,13.0,Extreme Fear,28814.900390625,35519577634,7,5
